1:486.774,325.935,0.789546,
2:491.279,370.987,0.730149,
3:498.788,417.54,0.781952,
4:498.788,464.093,0.755198,
5:510.802,509.145,0.783338,
6:533.328,546.687,0.774173,
7:558.857,584.23,0.725059,
8:591.894,617.268,0.736526,
9:630.939,633.787,0.764488,
10:669.983,620.271,0.730045,
11:703.021,594.742,0.809048,
12:736.059,558.701,0.751453,
13:763.09,522.66,0.804583,
14:776.605,482.114,0.761024,
15:787.117,437.062,0.841058,
16:799.131,390.509,0.846607,
17:809.643,343.956,0.703766,
18:515.307,328.939,0.836494,
19:542.338,318.427,0.865362,
20:570.87,319.929,0.867451,
21:599.403,328.939,0.820153,
22:627.935,339.451,0.844764,
23:678.994,340.953,0.914327,
24:704.523,328.939,0.910541,
25:734.557,321.43,0.826822,
26:761.588,324.434,0.852708,
27:785.615,339.451,0.863199,
28:651.963,363.478,0.875143,
29:650.461,392.011,0.851548,
30:644.454,425.049,0.888441,
31:642.953,459.588,0.889005,
32:614.42,471.602,0.831201,
33:627.935,476.107,0.865352,
34:641.451,485.117,0.887024,
35:654.966,479.11,0.858787,
36:668.482,473.103,0.910576,
37:552.85,351.465,0.843495,
38:570.87,342.454,0.890874,
39:593.396,346.959,0.885197,
40:609.915,363.478,0.849265,
41:591.894,363.478,0.858288,
42:569.369,360.475,0.857405,
43:692.509,364.98,0.87736,
44:713.533,351.465,0.899387,
45:736.059,349.963,0.872129,
46:751.076,358.973,0.874125,
47:736.059,366.482,0.921052,
48:713.533,366.482,0.980094,
49:581.382,524.162,0.941675,
50:603.908,519.656,0.868973,
51:621.929,512.148,0.865314,
52:639.949,518.155,0.920267,
53:653.465,512.148,0.913769,
54:672.987,521.158,0.889622,
55:691.007,531.67,0.925884,
56:674.489,554.196,0.841566,
57:653.465,563.206,0.915239,
58:636.946,566.21,0.877316,
59:618.925,560.203,0.913238,
60:599.403,551.193,0.81873,
61:593.396,527.165,0.855317,
62:621.929,522.66,0.865938,
63:639.949,525.663,0.882579,
64:653.465,524.162,0.907814,
65:678.994,533.172,0.881889,
66:653.465,536.175,0.865965,
67:639.949,537.677,0.840153,
68:620.427,536.175,0.815292,
69:581.382,351.465,0.866173,
