1:499.69,319.721,0.778331,
2:502.68,363.074,0.793027,
3:511.65,407.922,0.798232,
4:513.145,455.76,0.765333,
5:517.63,502.103,0.710222,
6:538.559,539.477,0.78814,
7:568.457,575.355,0.75941,
8:599.851,606.749,0.733762,
9:644.699,614.224,0.731407,
10:683.568,611.234,0.769295,
11:717.951,585.82,0.827705,
12:752.335,554.426,0.7519,
13:777.749,518.548,0.752593,
14:791.203,478.184,0.798931,
15:800.173,431.841,0.851326,
16:812.132,388.488,0.792896,
17:822.597,346.63,0.738817,
18:529.589,315.236,0.822026,
19:556.498,303.277,0.801209,
20:586.397,304.772,0.854143,
21:617.79,312.246,0.842797,
22:644.699,324.206,0.866973,
23:694.032,327.196,0.858361,
24:722.436,315.236,0.856251,
25:752.335,310.751,0.925469,
26:777.749,312.246,0.887223,
27:800.173,331.68,0.839144,
28:668.618,348.125,0.936216,
29:665.628,382.508,0.892271,
30:659.649,412.407,0.827789,
31:658.154,443.801,0.895481,
32:623.77,452.771,0.889888,
33:638.72,461.74,0.849174,
34:656.659,467.72,0.899316,
35:670.113,464.73,0.915574,
36:685.063,455.76,0.890711,
37:566.962,336.165,0.864627,
38:586.397,333.175,0.889947,
39:608.821,334.67,0.917387,
40:623.77,348.125,0.885079,
41:607.326,348.125,0.884357,
42:584.902,346.63,0.932634,
43:707.487,351.115,0.845484,
44:728.416,337.66,0.917071,
45:750.84,337.66,0.901654,
46:765.789,348.125,0.937093,
47:750.84,358.589,0.934388,
48:728.416,357.094,0.946288,
49:587.892,505.093,0.881541,
50:613.306,503.598,0.838391,
51:635.73,503.598,0.91275,
52:655.164,511.073,0.872764,
53:668.618,503.598,0.932167,
54:689.547,506.588,0.837243,
55:707.487,514.063,0.924706,
56:688.052,533.497,0.809512,
57:668.618,542.467,0.864229,
58:650.679,545.457,0.832668,
59:634.235,540.972,0.911073,
60:610.316,529.012,0.857444,
61:598.356,509.578,0.849409,
62:634.235,515.558,0.934527,
63:653.669,518.548,0.857883,
64:668.618,515.558,0.919201,
65:700.012,514.063,0.872207,
66:668.618,517.053,0.903901,
67:653.669,520.043,0.835752,
68:634.235,515.558,0.932498,
69:596.861,336.165,0.867785,
