1:489.567,318.947,0.768764,
2:491.052,363.507,0.781403,
3:499.964,409.552,0.844628,
4:499.964,455.597,0.789669,
5:510.362,495.701,0.725299,
6:534.127,534.319,0.699142,
7:560.863,572.938,0.718246,
8:593.54,601.159,0.781733,
9:630.673,613.042,0.831803,
10:669.292,610.071,0.774684,
11:703.455,584.821,0.764255,
12:737.617,552.143,0.789287,
13:764.353,516.495,0.795344,
14:779.206,474.906,0.756025,
15:786.633,431.832,0.813576,
16:798.516,387.272,0.833881,
17:808.913,342.712,0.705074,
18:517.788,326.373,0.826308,
19:546.01,315.976,0.86747,
20:572.746,315.976,0.875475,
21:602.452,324.888,0.818545,
22:630.673,336.771,0.844894,
23:679.689,338.256,0.893946,
24:706.425,326.373,0.883621,
25:736.132,317.461,0.862745,
26:762.868,320.432,0.847656,
27:786.633,338.256,0.86448,
28:654.439,360.536,0.900525,
29:652.953,388.757,0.877935,
30:647.012,422.92,0.874852,
31:644.041,455.597,0.902541,
32:615.82,467.48,0.820926,
33:629.188,471.936,0.914855,
34:642.556,480.848,0.915532,
35:657.409,473.421,0.846376,
36:672.263,468.965,0.868509,
37:556.407,347.168,0.836901,
38:572.746,339.741,0.902464,
39:595.025,341.227,0.905472,
40:611.364,357.565,0.833316,
41:593.54,359.051,0.85724,
42:571.26,354.595,0.868187,
43:693.057,362.021,0.86524,
44:713.852,348.653,0.914428,
45:737.617,347.168,0.891611,
46:752.47,356.08,0.851282,
47:737.617,363.507,0.934,
48:713.852,363.507,0.975176,
49:581.658,512.039,0.875608,
50:602.452,507.583,0.819859,
51:621.761,506.098,0.896596,
52:642.556,510.554,0.916338,
53:655.924,506.098,0.91996,
54:679.689,510.554,0.909458,
55:700.484,517.981,0.931636,
56:679.689,543.231,0.883676,
57:655.924,553.629,0.924918,
58:639.585,555.114,0.891859,
59:620.276,553.629,0.990158,
60:596.511,540.261,0.880777,
61:589.084,516.495,0.859574,
62:621.761,516.495,0.904636,
63:642.556,517.981,0.920042,
64:655.924,517.981,0.886935,
65:690.087,517.981,0.925317,
66:655.924,529.863,0.875564,
67:641.071,531.349,0.871123,
68:620.276,529.863,0.877169,
69:583.143,347.168,0.850314,
