1:482.164,329.744,0.784556,
2:491.432,379.174,0.749633,
3:503.79,427.06,0.780743,
4:506.879,474.945,0.81499,
5:519.237,516.652,0.708453,
6:542.407,555.269,0.717515,
7:568.667,589.253,0.730438,
8:604.195,620.147,0.775987,
9:642.813,638.683,0.751116,
10:681.43,621.691,0.761973,
11:718.503,592.342,0.734039,
12:752.486,558.359,0.746337,
13:781.835,516.652,0.737165,
14:792.648,473.4,0.786655,
15:800.372,423.97,0.836386,
16:806.55,376.085,0.795021,
17:814.274,329.744,0.739658,
18:505.335,337.467,0.915906,
19:528.505,322.02,0.837718,
20:556.31,322.02,0.878759,
21:585.659,325.11,0.852958,
22:613.463,335.922,0.830004,
23:662.894,332.833,0.805362,
24:690.698,315.841,0.870078,
25:718.503,306.573,0.813358,
26:752.486,308.118,0.843423,
27:777.201,322.02,0.843579,
28:636.634,357.548,0.798174,
29:635.089,388.442,0.873728,
30:632,422.425,0.853791,
31:630.455,453.319,0.842167,
32:605.74,470.311,0.86089,
33:618.098,474.945,0.935552,
34:633.544,479.579,0.814488,
35:653.626,473.4,0.917882,
36:667.528,465.677,0.866378,
37:543.952,354.459,0.875948,
38:562.488,349.825,0.876974,
39:581.025,349.825,0.940651,
40:602.651,360.638,0.886079,
41:581.025,362.182,0.943767,
42:560.944,362.182,0.880444,
43:686.064,354.459,0.829699,
44:704.601,339.012,0.936197,
45:727.771,339.012,0.96776,
46:743.218,349.825,0.907253,
47:727.771,354.459,0.927002,
48:704.601,356.004,0.866531,
49:579.48,521.286,0.937853,
50:599.561,512.018,0.862113,
51:619.642,510.473,0.89422,
52:639.723,512.018,0.948287,
53:655.17,508.928,0.886446,
54:681.43,510.473,0.919661,
55:706.145,516.652,0.865479,
56:687.609,550.635,0.81302,
57:662.894,567.627,0.832883,
58:641.268,570.716,0.9297,
59:621.187,564.537,0.839052,
60:598.016,550.635,0.815318,
61:588.748,522.831,0.933385,
62:619.642,521.286,0.857705,
63:641.268,521.286,0.902311,
64:656.715,516.652,0.837978,
65:698.422,521.286,0.848476,
66:658.26,542.912,0.76677,
67:641.268,546.001,0.852232,
68:621.187,541.367,0.772555,
69:571.757,351.369,0.8757,
