1:354.645,405.486,0.737865,
2:368.326,449.57,0.720412,
3:388.088,496.694,0.816441,
4:395.688,543.818,0.730839,
5:412.41,583.341,0.808892,
6:444.333,618.304,0.75067,
7:483.856,645.667,0.712833,
8:524.9,669.989,0.658444,
9:572.024,683.67,0.731022,
10:611.547,656.308,0.75381,
11:640.43,621.345,0.736706,
12:657.151,581.821,0.762408,
13:679.953,536.217,0.8008,
14:681.473,495.174,0.824847,
15:681.473,448.05,0.862207,
16:681.473,400.926,0.75457,
17:679.953,359.882,0.730821,
18:392.648,411.567,0.822592,
19:415.45,397.885,0.82772,
20:448.893,390.285,0.86828,
21:477.776,390.285,0.827118,
22:509.698,399.406,0.882325,
23:559.863,388.765,0.865239,
24:584.185,369.003,0.849415,
25:610.027,356.842,0.81769,
26:638.909,352.282,0.828681,
27:664.752,362.922,0.802082,
28:537.061,416.127,0.875262,
29:546.181,449.57,0.976762,
30:547.702,484.533,0.958361,
31:553.782,514.936,0.877909,
32:514.259,525.576,0.810805,
33:534.02,533.177,0.992118,
34:555.302,536.217,0.882347,
35:572.024,527.097,0.920008,
36:585.705,517.976,0.866335,
37:433.692,423.728,0.848918,
38:450.413,414.607,0.881204,
39:473.215,413.087,0.962559,
40:496.017,423.728,0.901883,
41:473.215,426.768,0.859451,
42:450.413,429.808,0.859527,
43:581.144,408.526,0.870124,
44:594.826,388.765,0.935149,
45:616.107,387.245,0.876376,
46:632.829,390.285,0.917542,
47:619.148,400.926,0.966238,
48:596.346,403.966,0.898794,
49:483.856,571.18,0.945352,
50:509.698,565.1,0.856267,
51:535.54,559.019,0.907038,
52:556.822,560.539,0.884899,
53:572.024,555.979,0.88245,
54:596.346,548.378,0.918873,
55:620.668,545.338,0.97696,
56:606.987,589.422,0.844601,
57:584.185,610.704,0.862789,
58:564.423,618.304,0.917354,
59:546.181,619.825,0.939212,
60:511.218,606.143,0.875433,
61:492.977,572.701,0.898104,
62:535.54,571.18,0.971567,
63:556.822,569.66,0.918113,
64:572.024,560.539,0.869828,
65:611.547,548.378,0.859646,
66:578.104,592.462,0.828528,
67:559.863,595.502,0.922198,
68:540.101,595.502,0.865224,
69:462.574,419.167,0.813126,
