1:415.936,436.016,0.612852,
2:425.293,478.124,0.629902,
3:444.008,526.469,0.65086,
4:459.603,573.255,0.608083,
5:484.556,615.363,0.702189,
6:521.984,651.232,0.729442,
7:562.532,677.744,0.665995,
8:609.318,702.696,0.709406,
9:657.664,701.137,0.759156,
10:687.295,677.744,0.715044,
11:710.688,640.315,0.710619,
12:724.723,601.327,0.735186,
13:738.759,565.458,0.765815,
14:746.557,526.469,0.773192,
15:746.557,484.362,0.698105,
16:746.557,440.695,0.532721,
17:743.438,397.028,0.432767,
18:470.52,464.088,0.733775,
19:495.472,453.171,0.838049,
20:525.104,450.052,0.801009,
21:557.854,451.612,0.85656,
22:585.925,454.731,0.813881,
23:637.39,440.695,0.887156,
24:660.783,425.1,0.881661,
25:684.176,406.385,0.832375,
26:704.45,395.469,0.783876,
27:729.402,395.469,0.797348,
28:621.794,468.767,0.864303,
29:631.152,503.076,0.872149,
30:635.83,537.386,0.838495,
31:643.628,570.136,0.738845,
32:596.842,568.577,0.922637,
33:617.116,577.934,0.828169,
34:638.949,587.291,0.774901,
35:660.783,568.577,0.798544,
36:671.699,552.981,0.779929,
37:511.068,487.481,0.740141,
38:531.342,484.362,0.765363,
39:550.056,478.124,0.800416,
40:571.889,476.564,0.924144,
41:550.056,479.683,0.833711,
42:531.342,489.041,0.85732,
43:656.104,453.171,0.83964,
44:671.699,450.052,0.917128,
45:688.854,443.814,0.844758,
46:706.009,439.136,0.812015,
47:690.414,448.493,0.796129,
48:671.699,451.612,0.958503,
49:556.294,601.327,0.938698,
50:585.925,601.327,0.910543,
51:620.235,601.327,0.823311,
52:638.949,601.327,0.873628,
53:659.223,590.41,0.810885,
54:679.497,577.934,0.758636,
55:696.652,563.898,0.95071,
56:687.295,604.446,0.83306,
57:671.699,630.958,0.809872,
58:648.306,641.875,0.854166,
59:623.354,649.672,0.855075,
60:587.485,635.636,0.811447,
61:564.092,602.886,0.910169,
62:620.235,606.005,0.837239,
63:640.509,604.446,0.827695,
64:659.223,598.208,0.81944,
65:688.854,570.136,0.835499,
66:665.461,613.803,0.805103,
67:646.747,626.279,0.931634,
68:621.794,627.839,0.870543,
69:539.139,482.802,0.682809,
