1:467.694,298.52,0.819791,
2:469.015,330.229,0.806902,
3:474.3,360.618,0.806786,
4:478.264,391.006,0.76855,
5:487.513,421.394,0.76872,
6:506.01,451.783,0.792056,
7:524.507,474.244,0.786605,
8:548.289,494.062,0.85424,
9:579.999,500.668,0.781704,
10:613.03,494.062,0.866163,
11:643.418,475.565,0.826036,
12:665.879,453.104,0.859846,
13:685.697,425.358,0.794197,
14:696.267,394.97,0.792617,
15:702.873,361.939,0.764621,
16:706.837,327.587,0.840016,
17:708.158,294.556,0.845771,
18:475.622,261.525,0.911296,
19:491.476,248.313,0.830757,
20:509.974,243.028,0.844754,
21:531.113,249.634,0.853317,
22:549.611,254.919,0.890954,
23:591.89,252.277,0.867823,
24:614.351,243.028,0.857976,
25:642.097,240.386,0.921058,
26:665.879,248.313,0.878081,
27:685.697,264.168,0.892054,
28:569.429,277.38,0.887864,
29:568.108,294.556,0.900279,
30:565.465,310.411,0.799297,
31:562.823,326.266,0.849702,
32:545.647,356.654,0.883739,
33:556.217,357.975,0.867514,
34:569.429,360.618,0.845493,
35:579.999,357.975,0.942472,
36:591.89,356.654,0.883098,
37:498.083,289.271,0.892653,
38:509.974,281.344,0.875737,
39:528.471,280.023,0.884029,
40:546.968,289.271,0.85477,
41:528.471,294.556,0.89283,
42:511.295,294.556,0.849506,
43:603.781,289.271,0.870167,
44:622.278,278.701,0.913232,
45:640.776,280.023,0.857179,
46:655.309,287.95,0.925933,
47:642.097,294.556,0.904744,
48:622.278,294.556,0.960898,
49:524.507,410.824,0.889242,
50:537.719,398.933,0.95425,
51:553.574,388.364,0.86545,
52:569.429,391.006,0.911278,
53:581.32,388.364,0.92908,
54:602.46,396.291,0.85444,
55:623.6,410.824,0.910716,
56:605.102,425.358,0.804153,
57:585.284,431.964,0.853527,
58:569.429,431.964,0.917004,
59:556.217,431.964,0.872266,
60:539.041,426.679,0.847672,
61:531.113,410.824,0.876806,
62:554.896,408.182,0.870491,
63:569.429,409.503,0.92304,
64:582.641,408.182,0.865499,
65:614.351,410.824,0.878087,
66:582.641,409.503,0.872569,
67:569.429,409.503,0.92107,
68:554.896,409.503,0.887577,
69:520.543,283.986,0.795619,
70:631.527,283.986,0.846259,
