1:469.094,299.303,0.825046,
2:469.094,330.466,0.821249,
3:474.288,360.33,0.760634,
4:478.184,391.493,0.773211,
5:488.571,420.059,0.77821,
6:505.451,448.625,0.782874,
7:522.331,471.998,0.768019,
8:548.3,491.475,0.781767,
9:578.165,500.564,0.783904,
10:611.925,492.773,0.819423,
11:641.789,478.49,0.809329,
12:665.161,452.521,0.806053,
13:684.638,427.85,0.841315,
14:695.026,396.687,0.830115,
15:701.518,365.524,0.81252,
16:705.414,333.063,0.845683,
17:706.712,298.004,0.786622,
18:478.184,262.946,0.924241,
19:492.467,249.961,0.841549,
20:510.645,243.469,0.857908,
21:531.42,249.961,0.863892,
22:550.897,256.454,0.900289,
23:591.149,253.857,0.857081,
24:613.223,244.768,0.861228,
25:640.491,240.872,0.893607,
26:665.161,247.365,0.882706,
27:684.638,262.946,0.900687,
28:570.374,278.528,0.872163,
29:569.076,294.109,0.872686,
30:566.479,310.989,0.799044,
31:563.882,325.272,0.831891,
32:548.3,355.137,0.893887,
33:558.688,357.733,0.875901,
34:570.374,360.33,0.8517,
35:580.762,356.435,0.932071,
36:592.448,355.137,0.905953,
37:498.959,291.512,0.919657,
38:510.645,281.124,0.902097,
39:530.122,281.124,0.904743,
40:547.002,290.214,0.8332,
41:530.122,294.109,0.897592,
42:511.944,295.407,0.843519,
43:604.134,290.214,0.862114,
44:622.312,279.826,0.921961,
45:641.789,281.124,0.875139,
46:654.774,288.915,0.911324,
47:641.789,294.109,0.901843,
48:622.312,294.109,0.949849,
49:526.227,410.97,0.833491,
50:539.211,396.687,0.969705,
51:556.091,387.598,0.86965,
52:570.374,388.896,0.897409,
53:582.06,387.598,0.933639,
54:602.836,396.687,0.896482,
55:623.611,409.672,0.862928,
56:605.432,427.85,0.846233,
57:585.956,430.447,0.836253,
58:570.374,431.746,0.895673,
59:557.39,430.447,0.852383,
60:540.51,426.552,0.876028,
61:532.719,409.672,0.852323,
62:556.091,407.075,0.88941,
63:570.374,407.075,0.937759,
64:583.359,407.075,0.87963,
65:614.522,409.672,0.830584,
66:583.359,408.373,0.865498,
67:570.374,408.373,0.906568,
68:556.091,408.373,0.877782,
69:522.331,285.02,0.796215,
70:631.402,283.721,0.838522,
