1:481.081,292.47,0.830759,
2:481.081,323.483,0.862982,
3:484.958,354.496,0.777262,
4:490.127,386.802,0.820524,
5:500.465,416.523,0.799066,
6:515.971,446.244,0.792798,
7:532.77,469.504,0.778412,
8:559.907,488.888,0.822168,
9:592.213,496.641,0.821305,
10:624.518,488.888,0.86098,
11:654.24,474.673,0.837064,
12:676.207,450.121,0.83257,
13:694.299,424.277,0.830699,
14:705.929,394.555,0.819314,
15:713.682,363.542,0.787644,
16:716.266,329.944,0.828534,
17:717.559,293.762,0.76201,
18:494.004,257.579,0.828519,
19:509.51,242.073,0.896584,
20:530.186,239.488,0.922835,
21:550.862,242.073,0.885751,
22:568.953,251.118,0.875751,
23:610.304,249.826,0.855474,
24:633.564,240.781,0.910534,
25:655.532,234.319,0.866845,
26:681.376,239.488,0.872041,
27:696.883,258.872,0.892265,
28:585.752,275.671,0.842841,
29:583.167,292.47,0.918891,
30:581.875,310.561,0.873985,
31:581.875,324.775,0.845166,
32:561.199,353.204,0.913273,
33:571.537,354.496,0.953344,
34:583.167,357.081,0.904635,
35:594.797,354.496,0.913281,
36:609.012,353.204,0.857779,
37:515.971,286.008,0.863199,
38:530.186,279.547,0.896335,
39:546.985,279.547,0.827831,
40:562.492,289.885,0.876402,
41:546.985,292.47,0.823775,
42:528.894,292.47,0.902664,
43:623.226,289.885,0.890303,
44:636.148,280.84,0.942343,
45:654.24,280.84,0.976022,
46:667.162,289.885,0.888747,
47:654.24,293.762,0.932995,
48:634.856,292.47,0.924138,
49:540.524,407.478,0.894845,
50:552.154,394.555,0.966615,
51:571.537,385.51,0.942133,
52:583.167,386.802,0.913386,
53:597.382,384.218,0.875644,
54:618.057,394.555,0.847038,
55:636.148,408.77,0.840046,
56:620.642,421.692,0.830535,
57:602.551,426.861,0.903305,
58:584.459,426.861,0.90616,
59:571.537,426.861,0.939427,
60:553.446,421.692,0.814827,
61:548.277,406.185,0.859929,
62:571.537,404.893,0.921839,
63:583.167,404.893,0.950068,
64:599.966,404.893,0.864071,
65:627.103,407.478,0.827935,
66:599.966,404.893,0.863992,
67:583.167,404.893,0.95768,
68:571.537,404.893,0.938056,
69:540.524,283.424,0.771726,
70:645.194,286.008,0.911368,
