1:473.74,290.757,0.820911,
2:475.035,323.115,0.843924,
3:478.918,355.473,0.732606,
4:485.389,389.125,0.764092,
5:495.744,420.189,0.718226,
6:509.981,447.369,0.738741,
7:528.101,473.255,0.735263,
8:555.282,493.964,0.771591,
9:587.64,499.142,0.821381,
10:619.998,493.964,0.819733,
11:649.767,477.138,0.873274,
12:671.77,453.841,0.826852,
13:689.891,425.366,0.830269,
14:700.245,394.302,0.832051,
15:705.422,363.239,0.827327,
16:711.894,332.175,0.869945,
17:713.188,298.523,0.782019,
18:485.389,259.694,0.963027,
19:500.921,248.045,0.832552,
20:519.041,241.573,0.853694,
21:539.75,248.045,0.85337,
22:557.871,255.811,0.87008,
23:599.289,251.928,0.867949,
24:622.586,242.868,0.853542,
25:649.767,238.985,0.939558,
26:673.064,242.868,0.859813,
27:691.185,260.988,0.923824,
28:578.58,277.814,0.915686,
29:577.285,293.346,0.908804,
30:577.285,312.761,0.924716,
31:574.697,330.881,0.803707,
32:552.693,354.179,0.892274,
33:564.342,356.767,0.856361,
34:575.991,361.944,0.90396,
35:587.64,359.356,0.894647,
36:599.289,354.179,0.89317,
37:506.098,282.991,0.940577,
38:517.747,273.931,0.866257,
39:537.162,276.52,0.870052,
40:553.988,289.463,0.827311,
41:537.162,292.052,0.895795,
42:516.453,292.052,0.923883,
43:614.82,288.169,0.8284,
44:630.352,275.225,0.895458,
45:649.767,276.52,0.90714,
46:662.71,285.58,0.917242,
47:649.767,292.052,0.962084,
48:630.352,292.052,0.952945,
49:533.279,415.011,0.853447,
50:546.222,395.597,0.908107,
51:561.754,386.536,0.846379,
52:577.285,393.008,0.900844,
53:588.934,386.536,0.885373,
54:610.937,395.597,0.9025,
55:630.352,415.011,0.889001,
56:612.232,426.66,0.907461,
57:594.111,433.132,0.842115,
58:577.285,434.426,0.910762,
59:564.342,433.132,0.81782,
60:546.222,426.66,0.920088,
61:539.75,412.423,0.837286,
62:561.754,405.951,0.876918,
63:577.285,405.951,0.947427,
64:590.228,405.951,0.88993,
65:621.292,413.717,0.842167,
66:590.228,405.951,0.868674,
67:577.285,407.245,0.897766,
68:563.048,407.245,0.842598,
69:528.101,281.697,0.802317,
70:639.412,281.697,0.90615,
