1:470.827,293.371,0.879981,
2:470.827,325.717,0.850743,
3:476.002,356.768,0.755166,
4:481.178,389.113,0.786216,
5:491.528,418.871,0.768436,
6:508.348,448.629,0.776536,
7:523.873,470.624,0.760222,
8:549.75,491.325,0.772663,
9:582.095,499.088,0.797205,
10:615.734,491.325,0.832251,
11:645.492,477.093,0.846133,
12:667.487,451.216,0.817281,
13:686.894,426.634,0.836992,
14:697.245,395.582,0.823731,
15:703.714,364.531,0.799077,
16:707.595,330.892,0.834903,
17:708.889,295.959,0.782877,
18:481.178,261.026,0.95242,
19:494.116,246.794,0.821717,
20:513.523,241.619,0.914765,
21:534.224,244.206,0.87218,
22:553.631,251.969,0.908659,
23:595.033,251.969,0.904359,
24:617.028,241.619,0.88746,
25:645.492,239.031,0.887347,
26:668.781,242.912,0.878213,
27:686.894,262.32,0.916174,
28:574.332,273.964,0.95119,
29:573.038,292.077,0.97983,
30:573.038,308.897,0.852912,
31:570.451,325.717,0.831117,
32:551.044,354.18,0.896063,
33:561.394,355.474,0.913352,
34:573.038,358.062,0.908892,
35:584.683,355.474,0.972118,
36:595.033,354.18,0.89208,
37:501.879,283.021,0.965366,
38:512.229,272.67,0.959198,
39:531.636,272.67,0.935286,
40:545.868,283.021,0.854227,
41:531.636,289.49,0.88046,
42:513.523,292.077,0.927267,
43:610.559,286.902,0.811548,
44:624.791,272.67,0.944464,
45:644.198,271.376,0.916853,
46:657.136,283.021,0.975039,
47:645.492,290.784,0.914775,
48:624.791,292.077,0.949232,
49:530.342,411.108,0.839837,
50:541.987,395.582,0.957606,
51:558.806,385.232,0.87286,
52:573.038,387.82,0.932332,
53:584.683,385.232,0.934237,
54:606.677,395.582,0.88513,
55:626.085,411.108,0.851507,
56:609.265,426.634,0.866891,
57:589.858,429.222,0.839906,
58:574.332,431.809,0.887811,
59:560.1,429.222,0.851153,
60:543.281,426.634,0.887053,
61:536.812,408.521,0.825986,
62:560.1,405.933,0.886773,
63:573.038,405.933,0.947122,
64:585.977,404.639,0.877049,
65:615.734,409.814,0.838992,
66:585.977,405.933,0.875419,
67:573.038,407.227,0.925513,
68:560.1,407.227,0.889989,
69:522.58,280.433,0.809197,
70:633.848,279.139,0.797372,
