1:470.556,295.646,0.836505,
2:471.875,327.302,0.836024,
3:473.194,357.639,0.821245,
4:479.789,389.295,0.778855,
5:489.022,420.951,0.762339,
6:504.85,448.65,0.785,
7:524.635,472.392,0.806445,
8:547.058,493.496,0.874213,
9:578.714,498.772,0.802009,
10:611.689,493.496,0.86189,
11:642.026,475.03,0.82711,
12:664.449,452.607,0.83825,
13:684.234,424.908,0.797946,
14:696.105,393.252,0.794998,
15:702.701,361.596,0.776355,
16:705.339,327.302,0.848756,
17:706.657,294.327,0.837155,
18:478.47,262.671,0.865778,
19:492.979,249.481,0.886013,
20:512.764,242.886,0.852913,
21:533.868,249.481,0.855029,
22:549.696,256.076,0.859786,
23:590.585,253.438,0.85283,
24:614.327,244.205,0.835827,
25:642.026,240.248,0.925974,
26:664.449,246.843,0.878826,
27:684.234,262.671,0.92005,
28:569.481,277.18,0.878128,
29:568.162,294.327,0.940611,
30:568.162,311.474,0.845099,
31:566.843,325.983,0.846868,
32:547.058,356.32,0.917802,
33:557.61,357.639,0.941815,
34:569.481,360.277,0.89314,
35:580.033,357.639,0.922591,
36:593.223,356.32,0.864248,
37:500.893,290.37,0.86814,
38:514.083,281.137,0.889285,
39:529.911,279.818,0.84248,
40:547.058,289.051,0.887117,
41:529.911,294.327,0.85921,
42:514.083,294.327,0.884014,
43:605.094,290.37,0.843674,
44:622.241,279.818,0.909845,
45:642.026,281.137,0.895431,
46:653.897,287.732,0.913611,
47:642.026,294.327,0.937753,
48:620.922,294.327,0.954634,
49:525.954,410.399,0.923555,
50:537.825,398.528,0.945903,
51:556.291,387.976,0.917406,
52:569.481,389.295,0.939841,
53:582.671,387.976,0.887723,
54:603.775,395.89,0.828788,
55:623.56,410.399,0.902055,
56:607.732,426.227,0.812512,
57:587.947,431.503,0.862099,
58:569.481,432.822,0.901282,
59:557.61,431.503,0.919902,
60:539.144,427.546,0.819136,
61:533.868,410.399,0.882558,
62:557.61,407.761,0.897252,
63:569.481,407.761,0.95582,
64:583.99,407.761,0.8386,
65:615.646,410.399,0.859484,
66:583.99,409.08,0.834503,
67:569.481,409.08,0.948848,
68:557.61,409.08,0.927812,
69:524.635,285.094,0.780446,
70:631.474,283.775,0.886238,
