1:436.024,299.71,0.768839,
2:446.711,342.459,0.829908,
3:457.398,380.627,0.827632,
4:461.979,426.43,0.809264,
5:472.666,466.125,0.803015,
6:492.514,502.767,0.772827,
7:521.522,533.302,0.777822,
8:558.164,556.203,0.790693,
9:597.859,563.837,0.818718,
10:643.661,554.676,0.79264,
11:681.83,533.302,0.771175,
12:716.945,501.24,0.823427,
13:735.266,464.598,0.75501,
14:742.899,418.796,0.806824,
15:753.587,379.101,0.859026,
16:759.694,336.352,0.771464,
17:765.801,295.13,0.821746,
18:461.979,281.389,0.869902,
19:475.719,256.961,0.87185,
20:503.201,244.747,0.849027,
21:533.736,241.694,0.858247,
22:561.217,247.801,0.849464,
23:620.76,246.274,0.891669,
24:651.295,232.533,0.818294,
25:681.83,232.533,0.864805,
26:715.418,243.221,0.828811,
27:732.212,266.122,0.779235,
28:594.805,281.389,0.93072,
29:594.805,308.871,0.8892,
30:594.805,342.459,0.889463,
31:594.805,369.94,0.841384,
32:561.217,383.681,0.83954,
33:581.065,392.841,0.900667,
34:596.332,395.895,0.888738,
35:614.653,391.315,0.871114,
36:631.447,382.154,0.908263,
37:500.147,293.603,0.902872,
38:515.415,282.916,0.879365,
39:535.262,282.916,0.957487,
40:556.637,293.603,0.884346,
41:535.262,295.13,0.944362,
42:518.468,295.13,0.878216,
43:643.661,289.023,0.885198,
44:658.929,276.809,0.85406,
45:680.303,276.809,0.903991,
46:695.57,284.443,0.906659,
47:680.303,290.55,0.911623,
48:658.929,292.076,0.872679,
49:524.575,441.697,0.854573,
50:552.057,434.063,0.811879,
51:579.538,429.483,0.845428,
52:596.332,432.537,0.889813,
53:619.233,427.957,0.945529,
54:643.661,429.483,0.936403,
55:669.616,435.59,0.87454,
56:645.188,464.598,0.889515,
57:620.76,476.812,0.933143,
58:599.386,478.339,0.881468,
59:579.538,478.339,0.87866,
60:550.53,466.125,0.836458,
61:536.789,443.224,0.841257,
62:576.484,440.17,0.815302,
63:597.859,441.697,0.881605,
64:619.233,440.17,0.874516,
65:657.402,440.17,0.858376,
66:620.76,453.911,0.891948,
67:597.859,458.491,0.854984,
68:579.538,456.965,0.772573,
69:524.575,285.969,0.830276,
