1:461.94,293.606,0.776658,
2:467.904,336.852,0.776632,
3:475.361,377.115,0.854419,
4:484.308,421.852,0.75413,
5:491.764,460.624,0.78367,
6:515.624,496.413,0.763833,
7:546.94,529.22,0.779239,
8:582.729,554.571,0.874838,
9:625.975,563.519,0.793255,
10:666.238,554.571,0.876421,
11:702.028,530.712,0.847617,
12:736.326,496.413,0.862598,
13:758.694,460.624,0.825952,
14:766.151,421.852,0.787867,
15:772.115,377.115,0.90975,
16:779.572,336.852,0.781369,
17:785.537,293.606,0.804801,
18:488.782,280.185,0.833898,
19:508.168,257.817,0.889777,
20:535.01,245.887,0.888466,
21:566.326,245.887,0.85919,
22:594.659,256.325,0.897761,
23:652.817,256.325,0.844931,
24:678.168,242.904,0.829809,
25:712.466,236.939,0.832596,
26:742.291,247.378,0.793837,
27:761.677,269.746,0.803417,
28:624.484,286.15,0.811728,
29:624.484,315.975,0.877136,
30:622.992,342.817,0.831532,
31:621.501,374.133,0.849509,
32:585.712,386.062,0.86051,
33:605.098,390.536,0.925431,
34:621.501,399.483,0.88405,
35:642.378,390.536,0.904271,
36:660.273,386.062,0.832744,
37:530.536,292.115,0.860022,
38:545.448,283.167,0.927001,
39:564.834,281.676,0.878437,
40:582.729,293.606,0.925597,
41:566.326,295.097,0.866904,
42:545.448,295.097,0.893757,
43:669.221,292.115,0.883211,
44:688.607,280.185,0.94486,
45:707.993,280.185,0.900589,
46:724.396,289.132,0.909501,
47:709.484,292.115,0.906982,
48:688.607,293.606,0.975762,
49:546.94,427.817,0.857817,
50:573.782,424.834,0.876833,
51:603.606,424.834,0.86022,
52:622.992,429.308,0.833642,
53:642.378,424.834,0.943118,
54:670.712,424.834,0.861317,
55:700.536,424.834,0.902685,
56:673.694,460.624,0.840523,
57:646.852,474.045,0.854647,
58:625.975,478.519,0.863739,
59:603.606,475.536,0.870159,
60:572.291,460.624,0.867296,
61:557.378,433.782,0.874949,
62:603.606,435.273,0.844963,
63:622.992,435.273,0.841775,
64:643.87,433.782,0.857146,
65:690.098,430.799,0.846573,
66:645.361,457.641,0.820466,
67:624.484,459.133,0.938484,
68:603.606,459.133,0.857502,
69:555.887,289.132,0.830919,
