1:458.021,296.092,0.75329,
2:463.983,339.32,0.774229,
3:472.927,379.567,0.826622,
4:480.38,424.286,0.71764,
5:489.324,464.533,0.73428,
6:514.665,501.799,0.701221,
7:545.968,533.102,0.791751,
8:581.743,558.443,0.838592,
9:626.462,568.878,0.848611,
10:666.709,558.443,0.838166,
11:700.994,533.102,0.804722,
12:735.278,497.327,0.834169,
13:754.657,461.552,0.773222,
14:763.6,419.814,0.762929,
15:771.054,378.077,0.896929,
16:774.035,339.32,0.800516,
17:782.979,297.582,0.770004,
18:490.815,282.676,0.815734,
19:508.702,260.317,0.906056,
20:535.534,248.391,0.860242,
21:568.328,248.391,0.888082,
22:595.159,258.826,0.876661,
23:653.294,258.826,0.860495,
24:681.616,246.901,0.798327,
25:712.919,243.92,0.824842,
26:742.732,254.354,0.753394,
27:760.619,276.713,0.744754,
28:627.953,287.148,0.856327,
29:627.953,318.451,0.903675,
30:626.462,343.792,0.888694,
31:624.972,373.605,0.821121,
32:590.687,385.53,0.832024,
33:605.593,391.492,0.980006,
34:624.972,398.945,0.838719,
35:641.369,391.492,0.933423,
36:662.237,387.02,0.833878,
37:532.552,296.092,0.925702,
38:545.968,293.11,0.902242,
39:566.837,290.129,0.838525,
40:581.743,296.092,0.895456,
41:566.837,296.092,0.916557,
42:545.968,297.582,0.892388,
43:672.672,294.601,0.851921,
44:689.069,285.657,0.915608,
45:705.466,287.148,0.866132,
46:723.353,294.601,0.939666,
47:705.466,296.092,0.893769,
48:689.069,294.601,0.960405,
49:544.477,425.777,0.957455,
50:569.818,425.777,0.907392,
51:602.612,425.777,0.837075,
52:624.972,427.267,0.885973,
53:645.84,424.286,0.880485,
54:675.653,424.286,0.848762,
55:705.466,422.796,0.828894,
56:677.144,461.552,0.877132,
57:651.803,474.968,0.874354,
58:626.462,479.44,0.881837,
59:602.612,476.458,0.861784,
60:569.818,461.552,0.864208,
61:551.931,427.267,0.84166,
62:602.612,433.23,0.806111,
63:626.462,434.721,0.863234,
64:645.84,430.249,0.786713,
65:698.013,425.777,0.838593,
66:650.312,460.061,0.834298,
67:626.462,461.552,0.958749,
68:602.612,460.061,0.8392,
69:556.402,294.601,0.872526,
