1:471.095,291.689,0.756074,
2:475.56,333.361,0.75653,
3:485.978,375.033,0.83044,
4:493.419,419.682,0.719719,
5:500.861,458.377,0.744927,
6:526.162,495.585,0.729996,
7:558.904,526.839,0.758816,
8:594.623,552.14,0.830194,
9:639.272,561.069,0.821193,
10:679.456,552.14,0.797173,
11:713.686,526.839,0.775482,
12:746.429,492.608,0.859544,
13:768.753,456.889,0.824045,
14:776.195,416.705,0.762593,
15:782.148,375.033,0.903417,
16:786.613,334.849,0.783246,
17:794.054,293.177,0.772402,
18:503.837,278.294,0.812991,
19:521.697,255.97,0.905153,
20:551.463,244.063,0.832182,
21:581.228,244.063,0.896365,
22:610.994,254.481,0.852157,
23:666.061,254.481,0.858916,
24:697.315,242.575,0.840043,
25:724.104,238.11,0.826569,
26:755.359,247.04,0.785874,
27:771.73,269.364,0.812306,
28:640.76,284.247,0.879828,
29:640.76,314.013,0.941733,
30:639.272,339.314,0.896488,
31:639.272,372.056,0.914185,
32:603.553,383.963,0.894318,
33:618.436,388.428,0.900921,
34:639.272,397.357,0.950486,
35:658.62,388.428,0.856858,
36:674.991,383.963,0.889643,
37:544.021,290.2,0.899347,
38:557.416,279.782,0.905128,
39:579.74,279.782,0.934976,
40:596.111,291.689,0.8761,
41:579.74,293.177,0.92913,
42:558.904,293.177,0.873278,
43:685.409,291.689,0.885884,
44:700.292,278.294,0.955851,
45:722.616,278.294,0.974262,
46:736.011,288.712,0.917007,
47:722.616,291.689,0.970458,
48:700.292,291.689,0.958688,
49:557.416,422.658,0.946473,
50:587.182,421.17,0.849554,
51:616.947,422.658,0.903134,
52:639.272,425.635,0.90796,
53:661.596,422.658,0.920975,
54:686.897,421.17,0.939548,
55:713.686,421.17,0.911227,
56:688.385,456.889,0.889055,
57:663.084,470.284,0.917702,
58:639.272,474.749,0.88758,
59:616.947,471.772,0.885177,
60:585.693,458.377,0.834449,
61:567.834,424.147,0.867595,
62:616.947,431.588,0.846397,
63:639.272,433.076,0.928463,
64:661.596,431.588,0.813125,
65:707.733,422.658,0.833746,
66:663.084,455.401,0.884005,
67:639.272,456.889,0.978755,
68:616.947,456.889,0.896232,
69:569.322,287.224,0.843754,
