1:463.032,304.002,0.76009,
2:470.485,342.756,0.792826,
3:482.409,385.981,0.776073,
4:489.862,426.225,0.780842,
5:500.296,469.451,0.74618,
6:524.144,506.714,0.791974,
7:556.936,533.543,0.777955,
8:594.199,555.901,0.81214,
9:634.443,563.354,0.798727,
10:679.159,554.411,0.816501,
11:714.932,527.581,0.779245,
12:743.252,496.28,0.789754,
13:762.629,459.017,0.754984,
14:773.062,414.301,0.796587,
15:776.043,375.547,0.824182,
16:784.987,330.831,0.835596,
17:787.968,293.568,0.810328,
18:489.862,283.134,0.813966,
19:506.258,257.796,0.835007,
20:534.578,244.381,0.846552,
21:561.407,239.909,0.828172,
22:594.199,247.362,0.878136,
23:653.82,245.871,0.847116,
24:680.65,230.966,0.83404,
25:713.441,227.985,0.814631,
26:740.271,239.909,0.816316,
27:762.629,260.777,0.802415,
28:625.5,281.644,0.851546,
29:628.481,306.983,0.853998,
30:628.481,339.775,0.813071,
31:629.972,368.095,0.841758,
32:595.689,381.509,0.852564,
33:610.595,390.453,0.930998,
34:631.462,393.434,0.869876,
35:644.877,388.962,0.919574,
36:664.254,378.528,0.849664,
37:533.087,293.568,0.870617,
38:547.992,283.134,0.94426,
39:565.879,283.134,0.890796,
40:585.256,293.568,0.891109,
41:567.369,295.059,0.889774,
42:547.992,295.059,0.934212,
43:670.216,286.116,0.868463,
44:691.083,274.191,0.872633,
45:707.479,272.701,0.869981,
46:725.365,283.134,0.918853,
47:708.97,287.606,0.833543,
48:691.083,289.097,0.897513,
49:556.936,438.15,0.866098,
50:583.765,429.206,0.874321,
51:610.595,426.225,0.863097,
52:631.462,426.225,0.926989,
53:652.329,424.735,0.877705,
54:679.159,424.735,0.919878,
55:704.498,427.716,0.913156,
56:680.65,463.488,0.862499,
57:655.311,482.865,0.916918,
58:632.953,484.356,0.936999,
59:612.085,484.356,0.853911,
60:585.256,472.432,0.876343,
61:565.879,441.131,0.807685,
62:610.595,435.168,0.803551,
63:632.953,435.168,0.896148,
64:652.329,429.206,0.812595,
65:695.555,433.678,0.79582,
66:655.311,460.507,0.906186,
67:632.953,463.488,0.883849,
68:612.085,463.488,0.823253,
69:556.936,287.606,0.81349,
