1:474.745,298.379,0.810476,
2:480.76,341.992,0.797287,
3:488.279,382.596,0.863133,
4:495.799,426.208,0.747693,
5:501.814,465.308,0.817521,
6:524.372,501.401,0.814868,
7:557.457,532.982,0.74868,
8:590.542,560.052,0.78622,
9:631.146,569.075,0.806137,
10:674.758,561.556,0.798384,
11:712.355,535.99,0.791278,
12:746.944,502.905,0.803195,
13:771.006,466.812,0.791019,
14:778.525,427.712,0.785847,
15:787.548,382.596,0.903607,
16:795.068,340.488,0.770444,
17:799.579,298.379,0.811234,
18:498.806,286.349,0.865902,
19:512.341,263.791,0.868689,
20:540.915,253.264,0.809482,
21:570.992,254.767,0.855349,
22:598.061,263.791,0.856889,
23:656.712,262.287,0.864158,
24:682.278,250.256,0.835279,
25:716.867,247.248,0.871557,
26:746.944,254.767,0.775276,
27:766.494,274.318,0.793285,
28:629.643,295.372,0.839719,
29:626.635,322.441,0.873889,
30:623.627,352.519,0.791154,
31:620.619,381.092,0.893628,
32:589.038,393.123,0.884253,
33:607.085,400.642,0.891848,
34:623.627,406.658,0.874697,
35:644.681,399.138,0.872916,
36:665.735,393.123,0.887756,
37:536.403,298.379,0.918778,
38:549.938,290.86,0.842986,
39:570.992,289.356,0.894934,
40:590.542,299.883,0.828651,
41:570.992,304.395,0.889328,
42:549.938,305.899,0.86525,
43:677.766,298.379,0.885449,
44:692.805,286.349,0.959223,
45:715.363,284.845,0.963498,
46:728.898,295.372,0.924325,
47:715.363,298.379,0.967423,
48:692.805,298.379,0.948129,
49:555.953,432.223,0.852275,
50:581.519,430.719,0.876577,
51:607.085,430.719,0.911162,
52:629.643,435.231,0.850558,
53:647.689,430.719,0.894258,
54:679.27,430.719,0.905396,
55:712.355,429.216,0.89446,
56:680.774,465.308,0.864305,
57:655.208,478.843,0.897968,
58:631.146,481.851,0.913841,
59:607.085,478.843,0.924968,
60:581.519,465.308,0.848216,
61:561.969,438.239,0.826779,
62:607.085,441.247,0.898158,
63:629.643,441.247,0.877789,
64:649.193,439.743,0.801261,
65:703.332,430.719,0.87447,
66:653.704,462.301,0.824033,
67:629.643,465.308,0.961295,
68:607.085,463.805,0.876303,
69:560.465,296.876,0.888691,
